featureMatrix1,featureMatrix2,featureMatrix3,featureMatrix4,featureMatrix5,featureMatrix6,featureMatrix7,featureMatrix8,featureMatrix9,featureMatrix10,featureMatrix11,featureMatrix12,featureMatrix13,featureMatrix14,featureMatrix15,featureMatrix16
-0.267694518282386,0.62665470970241,-0.102156622391582,1.05022255124108,0.364398359404215,0.308782758666131,1.00694687912619,-0.203931745454158,0.563979816746179,-0.169761643865771,-0.232925908811919,-0.0968102638367976,0.0418160866149019,0.0733141464064341,-0.0575191953553557,0.228919789764465
-0.520963216466658,0.0746443280602372,0.713556470129363,0.898841357886642,0.439317211510972,-0.16837518361833,0.533844395707727,-0.157362868529005,0.613379840961753,-0.27323595511318,-0.24068733170031,-0.0221459230845795,0.00682725229393903,0.157083830207881,0.0107742596125423,0.165131889028228
-0.56711625924648,0.0866491320844796,0.592512865696547,0.478854597895978,0.680500910493108,0.083962762072761,0.575173122279349,-0.187417643851516,0.533502304181449,-0.118347910670995,-0.270119560181427,0.000126677897306706,-0.0441932393985853,0.0525855169938412,0.0561543776272629,0.141182618799066
-0.292532823482602,0.454714527535068,0.495441613713395,0.968985455182558,-0.112480165540996,-0.551113225263581,0.616928852536667,-0.348854965038831,0.535297763814237,-0.270574120573004,-0.238808950213919,-0.0979797719278731,-0.122181473435639,0.127199795265419,0.0344824313204702,0.171574947524707
-0.246928960494522,0.42732307387768,0.470252283557614,0.561839571887714,0.0500406561104637,-0.480998661680017,0.568639248510382,-0.0707057100982247,0.464044393196374,-0.0905498508852836,-0.222758740865136,-0.0230654788624445,-0.0717109395317036,0.0121687012766287,0.00449895667655279,0.220539062153147
-0.2275230969993,0.635913030017468,0.215790368043076,0.487550543006089,-0.0952679383448495,-0.299190039887463,0.708118061209399,-0.173996214477925,0.385096221234588,-0.369992699189129,-0.311641351160304,-0.0274949213355301,0.0460201504846119,0.0227218368886456,0.02249713961842,0.168725376489259
-0.194261796566903,0.336692954296422,0.255421705256226,0.406045574425016,0.0185031391956746,-0.370991256831761,0.496233041553158,-0.0626568005379816,0.424759242383082,-0.257887237737677,-0.195445890278028,-0.0343540852536448,0.0657094257874498,0.0818591438659867,-0.0553085749878164,0.190651244792667
-0.347269036028726,0.604502126724195,0.326937813187259,0.333022115396084,-0.0145631703476931,-0.483270659591469,0.840394664993465,-0.187942632348124,0.703008664401427,-0.164300872194498,-0.307719737392809,0.00350462978938322,-0.0340519347035087,0.165438317843415,-0.0434339648044524,0.191989594164412
-0.320594560304703,0.526451088010366,0.049219081678686,0.349171871832658,-0.0793913550233789,-0.382194021026152,0.772204729338407,-0.0681084172363679,0.581520948181836,-0.163457211278856,-0.374881227493941,-0.0338591329751424,0.0255517135838353,0.0904598691412166,-0.0191507532160373,0.166624782986994
-0.205186022582634,0.480512689715602,0.133199173860106,0.256285246971071,-0.114159225132576,-0.236685274602323,0.655070701966727,-0.0514646376506057,0.423798796968525,-0.12971118664454,-0.221544609489801,-0.088127205796464,0.0641610223494883,0.0601989687958204,0.0373342499436891,0.190380835449866
-0.33642703847452,1.71179864389464,0.457659926343178,0.8124811619266,-0.452655707385755,0.148030533217806,0.414030486135374,-0.42837187675776,0.793108963929569,-0.112586860996915,-0.340167003606368,0.00451923749459041,0.0172762286070422,0.0539396497334049,0.0267657174814963,0.175029470887613
-0.353109507476713,1.76765021586451,0.393410439503956,0.720065391138965,0.0139813200824092,-0.264316918225449,0.73571014658255,-0.302342440215786,0.45112675557393,-0.100170753919957,-0.324692045529181,-0.216445235055923,0.0539250323261613,0.0618520834684173,0.00503075252320023,0.121065971614625
-0.325073892902896,1.60892723112572,0.18795536819365,0.595472124703258,0.166728661217131,-0.260562557713317,0.463575949112396,-0.335397867618841,0.32756746434446,-0.285813291248789,-0.103655033457452,-0.224330283942183,-0.00508433760689274,0.0949903374703634,-0.00553086453549775,0.184252492043792
-0.406003225658446,1.82545826864003,0.43324189196796,0.793731050593026,0.267270229032858,-0.420472629821066,0.380952849893776,-0.145292533189226,0.547134112850661,-0.0687705010406741,-0.218824542395007,-0.0190679972878417,-0.0568485992704437,0.0490728574400215,-0.078030482138861,0.176526066118919
-0.307763558028786,1.54538773523548,0.588456005076705,0.357626972748899,0.213714772323882,-0.294826162020304,0.638528006395425,-0.293432624555431,0.57649388250966,-0.22555327120775,-0.176232241696543,-0.0554559604295009,0.133296902455154,0.0722801104461834,0.00764658168259173,0.150199403708227
