featureMatrix1,featureMatrix2,featureMatrix3,featureMatrix4,featureMatrix5,featureMatrix6,featureMatrix7,featureMatrix8,featureMatrix9,featureMatrix10,featureMatrix11,featureMatrix12,featureMatrix13,featureMatrix14,featureMatrix15,featureMatrix16
-0.742004905786506,-0.0589916851275465,-0.460333519666551,-0.152188036937391,0.937459570474092,0.491575916523825,0.814718879140226,-0.0679817530350761,0.242886535454703,0.329245259600866,-0.159996869507666,0.0274962368761654,-0.034207792999391,-0.0442997067918022,0.0293669934378887,0.072254831889427
-0.667339265139999,-0.0744830123603438,-0.36165344984351,-0.122674480499494,0.784388323334365,0.470423226918102,0.741563902548174,-0.153873136438037,0.379598893048154,0.510966982930517,-0.0106249864296252,-0.00308701037682321,0.10758139587881,-0.0553142500810478,0.00134872179033601,0.0910328875264956
-0.734361366389498,-0.0581298564193829,-0.462511781428036,-0.109457493110231,0.95700079518677,0.56344637383788,0.758138285317733,-0.194160010602537,0.561892331485487,0.595251631250119,-0.0298549555589282,0.00229587796556527,-0.00349065498720989,-0.0461005428835815,0.00648511353308271,0.0848698588878778
-0.498985818269091,-0.0241274086308875,-0.316519241303353,-0.0933788651880496,0.595178563982986,0.342691656239702,0.691990746704096,-0.0899751385542078,0.0784912658047403,0.399430620699047,-0.0825841502489895,0.00989779324332985,0.0156890753929293,-0.0359795632463798,-0.0290939439114965,0.102321808772201
-0.63777159866665,-0.0642400613780101,-0.351956770351181,-0.16633893939,0.731220860677734,0.43871942188072,0.755117052456189,-0.113245464572245,0.282959288486096,0.410004871851705,-0.0752174354162282,0.00911443578247499,-0.0108348848846504,-0.0387940622730771,-0.0180521957004496,0.0998363612488596
-0.556452453492655,-0.0157958709224417,-0.394793459038873,-0.0604821037956855,0.73545107521048,0.368853213532417,0.692790987080314,-0.089343152494806,0.0597358051813812,0.442962750719971,-0.121241565877636,0.0181997499265311,0.0449807027388672,-0.0449247532046914,0.00734312445112927,0.0819223350060493
-0.623168384716831,-0.0489841487096871,-0.372048420857884,-0.0681846494791421,0.775099199292025,0.43442052143832,0.776651770463503,-0.0736887955182911,0.19458499663457,0.330595091533927,-0.0273410078968082,0.00342681789162673,0.116572827362104,-0.0553779443028329,0.00441598338320345,0.0908064516597614
-0.639402376336337,-0.0329352631435128,-0.438687035776485,-0.0482461812077245,0.863965998318637,0.512818181174648,0.668871681286888,-0.239794530264142,0.524795138336919,0.735876669800609,-0.0828239648357911,0.00489087968139206,0.033183709270619,-0.0476538187281258,0.0118986876028167,0.0743958859329091
-0.602382097157859,-0.042666942835481,-0.352035245069224,-0.136905341603425,0.705226745967408,0.370550309945199,0.852471092439277,0.0462923439740597,-0.0398457150639188,0.0264592759230896,-0.0793535184730439,0.0152279211994401,0.0921808873096464,-0.0513619478938452,-0.000220071492125619,0.0968833144992016
-0.602927006364387,-0.0470811808417347,-0.354035890327556,-0.14506891943904,0.707526650647582,0.446484275392737,0.753153758482226,-0.133207846148849,0.360879138194605,0.420215018887308,-0.0523799726830858,0.00132798766899784,0.0580402333061325,-0.0469625476484189,-0.00550723887774712,0.0865006516052574
-0.606130442947904,-0.0354922517545051,-0.386671046409724,-0.127162056105381,0.752261203542086,0.470853325004844,0.735047141195336,-0.162703306867004,0.425335376233519,0.496633580666073,-0.0700225929939967,0.00403553786067141,0.0140072128508455,-0.0428455293454574,0.00671047159223808,0.0706509948053196
-0.616710221402588,-0.0539981163045778,-0.355128079488864,-0.111239024250159,0.737959914852132,0.479467146759813,0.74166536080916,-0.167153959820322,0.450742736575774,0.497767767610845,-0.0239910446966788,-0.00368776691127907,0.0620237645030083,-0.0479973122192151,-0.00166657580102457,0.0813226035404138
-0.552022440268698,-0.0460567093405794,-0.298730559044667,-0.13579765145309,0.605450377348581,0.352149179076169,0.812655755642183,0.0106482013428397,0.00187217533508721,0.0959899492824449,-0.0948186510126885,0.013177301479061,0.0783022040595659,-0.046452238053177,-0.0156698198334704,0.101706828244728
-0.639617296908431,-0.0310309523485077,-0.413082622381726,-0.0991833090239096,0.813015124029924,0.425664424386406,0.862872683456456,0.0223699040679089,0.0664605342062467,0.0725004029303538,-0.101615105470193,0.0176731733179619,0.101311802001282,-0.055910465606748,0.0111730957493084,0.093214972593494
-0.575382301494584,-0.0477243964081401,-0.315793468197001,-0.17785189249145,0.630173294072231,0.384989550930181,0.815402400986822,-0.024834344695727,0.133323394088767,0.153478148125992,-0.0694710493834283,0.00791216698343737,0.058567635604855,-0.045313342406274,-0.00741641457764823,0.0890243925008054
-0.600687037273113,-0.039271964703833,-0.35460057302825,-0.156466829714741,0.700389992577699,0.408923859390176,0.852584202421936,0.00474580908469166,0.118445327647998,0.0779257488968022,-0.0739847580853723,0.0113756448871541,0.0422399917495943,-0.0444296969276809,-0.0204800983305199,0.108131410698045
-0.612916210143338,-0.0530750525208886,-0.356353443190171,-0.15574993217692,0.7180381317481,0.483558164938864,0.70795258487559,-0.209689429086293,0.52426423276701,0.597546816760051,-0.0668423095122811,0.000933408492921839,-0.022184776807562,-0.0369833178912622,-0.015726924528077,0.0862876150289885
-0.717973798506191,-0.0518129467036059,-0.466210426945573,-0.102979551366242,0.943146170198686,0.536163280462555,0.723307349855362,-0.201270528643001,0.500385297525454,0.644149236829137,-0.106794616437615,0.0125616732347726,-0.00355430656655227,-0.0472503343203047,0.031863166507316,0.0614646527879256
-0.623034594557689,-0.046801256915395,-0.372120204796638,-0.128362849499462,0.751202035242268,0.456543270893953,0.77810548351773,-0.105497293237904,0.319642720661482,0.359963483656134,-0.0709819791037705,0.00666811940705451,0.0413162579560442,-0.0463775403871733,0.00153762091320398,0.0832205624163254
-0.97585182857672,-0.482763753535813,0.267583773997723,-0.664648244707066,0.333805103982921,0.223543794763266,0.734639938719201,-0.152817868977646,0.326667183955172,0.434949036194085,-0.0725767588419816,-0.00467416953750916,0.0411754973386996,-0.0485732202820917,0.0133711498849977,0.0672673522159864
-0.954345956544744,-0.467967139646783,0.245487436250481,-0.571035668548572,0.369039154705331,0.18852118625875,0.701261108451482,-0.123426495561166,0.139908314025758,0.444299856807687,-0.13253975014828,0.00810409642826863,0.0419851458983454,-0.0484001652680253,0.00912520550177861,0.0808597295202887
-0.989077346563202,-0.454757925568614,0.167799583396973,-0.495825652534957,0.511901748236172,0.25523507554023,0.636555548120923,-0.218826640643838,0.313773940918048,0.714819592901962,-0.128676063794533,0.00702805274262775,0.0239867716015388,-0.0501550606611151,0.042156477472161,0.0495215874602181
-0.937602515961431,-0.459694181196781,0.235860849754731,-0.526602250948715,0.380323516674053,0.187484398405939,0.662148294329207,-0.15259785024207,0.150145918861769,0.540315732819742,-0.135315744913846,0.00769830774061066,0.0555261721219418,-0.04985521719623,0.0133620003073578,0.0770910490223948
-1.00187831822537,-0.484125466351509,0.235742761381081,-0.598983061416146,0.410570783203967,0.18854267054649,0.717160403846571,-0.103527814297115,0.0894265850151226,0.417966338744122,-0.171062948516955,0.0159173672245709,0.0404818234340883,-0.0518127800780458,0.0456319056166058,0.0508304015863956
-0.931090408387372,-0.439147158795195,0.186290673213944,-0.463310087183103,0.449544142496417,0.20973666827865,0.612777173151356,-0.203486106046111,0.213753113947549,0.696903087157534,-0.123941187325931,0.00582093724498239,0.0579782048969281,-0.0507821523275885,0.0154926495646846,0.076597351831716
-0.982513951738794,-0.474989273754025,0.235332810224704,-0.579408322394605,0.406166251659998,0.257730274349717,0.699249866742349,-0.199868024442242,0.404370731560589,0.571292746111235,-0.0507871191337469,-0.0089783350682866,0.0862702867699874,-0.055458683166134,0.0242908045488299,0.0618304432841783
-1.01571668003779,-0.487470647261864,0.226154823747718,-0.581830912495957,0.441544150309791,0.277654387148689,0.668788854416808,-0.245228041013674,0.477848712159038,0.695363428108926,-0.0805224061083838,-0.00677782803392178,0.0947226857177408,-0.0582927112909798,0.0286407125195472,0.0623159009868546
-1.0170670626659,-0.49210205628129,0.239561954806531,-0.584169764906446,0.429619329853699,0.227604839701093,0.719410947232347,-0.142690349794977,0.231787977357294,0.481989167186489,-0.0793950328766252,-9.5684963832084e-05,0.0998815171594578,-0.0586243628254965,0.0334965489086391,0.0636680123649481
-0.999049228838877,-0.490506802014848,0.250416105149256,-0.564223670214368,0.411209521271841,0.223851508127873,0.701844209741351,-0.158199229329702,0.246826451875541,0.521764747512292,-0.0615699580426557,-0.00390929022093319,0.123569975449296,-0.0610666732846321,0.0434139841092024,0.0516283225807208
-1.00792685981687,-0.487659307255762,0.235773571318744,-0.561668534261222,0.434414852389163,0.239065065536012,0.701246785873428,-0.166591821931487,0.276807027782927,0.539119587986672,-0.083475565352056,-0.000513489621999469,0.0855496043741535,-0.0564378733383431,0.0279828711972679,0.0665558111086239
-0.963101015709776,-0.443208144549947,0.193528514882754,-0.519350918582632,0.448769270709759,0.21714619733063,0.78320208622236,-0.0617544029018081,0.12522215308592,0.254636202551784,-0.0742071320551504,0.00100114533165527,0.150541665023124,-0.0642845590728587,0.0335894679147935,0.0690989986514322
-0.964980091595085,-0.439972384246004,0.166632972756731,-0.497914013464036,0.484697170144042,0.205203182613522,0.687643733937813,-0.115261691312219,0.0797496935453854,0.475906679504328,-0.206217952717173,0.0231476628168472,-0.0192563733618055,-0.0432722907997369,0.0137842706831595,0.0827402492264864
-0.955075269262229,-0.446788423678078,0.19504660198615,-0.521028751632239,0.437334282929687,0.203478646138356,0.695457226670139,-0.124749021306971,0.132733611848637,0.463982653364684,-0.180917885950861,0.0158428183843062,0.0403631702733564,-0.0506595167558138,0.031966718325962,0.0631487958036884
-0.949149364700364,-0.446837751945237,0.197349267118153,-0.489346713147836,0.442832039856172,0.196188430893075,0.685031723299308,-0.121981289285044,0.0956497331794585,0.477914293197718,-0.168276771799004,0.0148408503769526,0.0630509570359983,-0.0533558124250337,0.0383830106283774,0.058837578407166
