featureMatrix1,featureMatrix2,featureMatrix3,featureMatrix4,featureMatrix5,featureMatrix6,featureMatrix7,featureMatrix8,featureMatrix9,featureMatrix10,featureMatrix11,featureMatrix12,featureMatrix13,featureMatrix14,featureMatrix15,featureMatrix16
-0.459042692542046,-0.163054287548684,0.312115649014754,0.26917167867565,-0.103456947277629,0.754498572217437,0.430533469850283,0.481793908944534,-0.655029469060275,0.0461030530908793,0.606025903374669,0.383083012647396,-0.176440846350875,0.0394408676235104,0.0201459844851793,0.127932823817716
-0.465430256466966,-0.131945011584849,0.314507790130502,0.243038471042866,-0.0970580782495349,0.726109987748261,0.324462715389962,0.525799934445512,-0.559318319462078,-0.0300241903060322,0.59731437932369,-0.18097133887923,-0.206867937873851,-0.0981560157958026,-0.0191507233969403,0.122114261649572
-0.463217017007519,-0.173681956402634,0.335284809327972,0.277251421096439,-0.135669101629957,0.72891483149917,0.277238390134841,0.560544369245882,-0.59233643506204,0.0112598835996555,0.590211985769505,0.0356897671543433,-0.205481563727904,0.0471931013299378,0.00689206289592521,0.124824801482707
-0.428788538436576,-0.150832846212222,0.306495048420294,0.264496621636091,-0.0952996293140546,0.716871893448847,0.352850565145193,0.463159680567507,-0.600887458467958,-0.0039078401014644,0.589581919101937,0.0254855406587457,-0.188629722283237,-0.0191105318310171,0.0010856798144644,0.118080408537375
-0.463330012767575,-0.146116533153794,0.310066026075636,0.292154158279993,-0.115370137227291,0.747939960726888,0.359053753813023,0.49976861323813,-0.596706477711884,0.00807942190167434,0.592698356595033,0.110184043741653,-0.192383971605954,0.0579055727099563,0.0179500414981752,0.135511621890085
-0.449141395154617,-0.174939570949326,0.30697032686853,0.278505913095085,-0.133783166101136,0.723315519631892,0.353825933437278,0.489488236417542,-0.596968219095779,0.0386744170134737,0.632811833918872,0.556024150195301,-0.166602425002476,0.044663800994937,0.0251366486335675,0.124658123954802
-0.442313440547075,-0.165234744284362,0.297245605173031,0.263100674765446,-0.126030183781061,0.706903386787317,0.341123035611633,0.472864948254104,-0.589313191320537,0.0306420295355234,0.636791205340219,0.543550089611688,-0.163275852071958,0.023170209928807,0.0231265201425553,0.124803900438488
-0.437723261346255,-0.200279607945826,0.310713676710496,0.277502512471183,-0.15072288849483,0.705554757081259,0.331966204345355,0.490154411907577,-0.61397297263922,0.0658926485246715,0.648507072997007,0.810948484560267,-0.154501453950102,0.0530692359435061,0.0291296769912232,0.113480680206903
-0.413182892924348,-0.137355501653654,0.29573391341817,0.267877303533589,-0.0875419307531034,0.698896120197717,0.319676102565214,0.435248579633918,-0.593760203496053,-0.0208445358662067,0.572997800867569,-0.12425226477316,-0.189749316641983,0.00916559085855951,0.0103388803621755,0.135048949607099
-0.423677966058051,-0.136842335582817,0.278520175156719,0.272552817583897,-0.092189409584038,0.715211969931699,0.394460324039821,0.405583013823906,-0.60259576415884,0.00978714195504516,0.608171700792024,0.327749837800988,-0.163779116876872,0.0497602362588062,0.0298619198959057,0.135560381969374
-0.446838089969701,-0.169042467641297,0.310969304350994,0.292285012333317,-0.127926578870753,0.730683162494571,0.351144564694863,0.489156454511042,-0.599634313529557,0.0259689556304258,0.611793787298093,0.347438967855379,-0.177993206418288,0.0392649438819098,0.0182874241355486,0.123773821670992
-0.39474403754569,-0.159091080191044,0.276834227368006,0.256958174894534,-0.0920904365540252,0.682209262200452,0.379876454801197,0.376292318118171,-0.642407063855109,0.0364090981175609,0.616037978849059,0.52574059073192,-0.148481103124189,0.0153508475836667,0.0275100853311692,0.122645846955268
-0.419514340334625,-0.128126773780195,0.277286351054987,0.248573229617878,-0.103770025278529,0.671242533898319,0.267109501644626,0.435993700894089,-0.547175250390814,-0.0230540273085174,0.607448560119838,0.124732020009732,-0.175551160619165,0.0504432257983936,0.026642146407409,0.14236087798837
-0.410350347526031,-0.142878450000997,0.283875564824426,0.23133487221368,-0.092613920971478,0.670049104819628,0.301103383424911,0.426439980835309,-0.599954560081917,0.00189924493151022,0.605164777555957,0.209888332209559,-0.171102361293904,0.0186326817189543,0.0191267502249633,0.128731843574614
-0.450620856770108,-0.199084115803089,0.33179764225439,0.270226060961967,-0.154140157758829,0.703899555212301,0.261862099003634,0.549702125981896,-0.606596021071273,0.0449224127304076,0.620763440307832,0.432130492334539,-0.182394972267022,0.0429486452560183,0.0164513882167396,0.120742358299633
-0.443578335287794,-0.181739191612222,0.314718676222545,0.258013869735267,-0.116233977904334,0.715438564640968,0.369432863197848,0.48444868937026,-0.680072126966136,0.0671712427355251,0.616866315357182,0.506526164773833,-0.17129487080162,-0.0489983185510164,-2.55810900888527e-05,0.101259225761143
